# Source: K. Bogumil, J. Orphal, and J. P. Burrows
# University of Bremen - Institute of Environmental Physics
# P. O. Box 33 04 40
# D-28334 Bremen, Germany
# e-mail: Konstanze.Bogumil@iup.physik.uni-bremen.de
# SIGMA = (C0 + C1*(T-T0) + C2*(T-T0)^2) * 1.E-20 cm^2
# where T0 = 273.15 and T is in Kelvin
#
# wavelength
# (air nm)         C0          C1(T-T0)         C2((T-T0)^2)
   669.4      9.87614e-01      7.34132e-05     -9.03254e-06
   669.5      9.52233e-01      8.47075e-04      2.28762e-05
   669.6      9.68620e-01      1.01757e-03      2.78673e-05
   669.7      1.03689e+00      5.10750e-04      4.85332e-06
   669.8      1.10937e+00     -3.26486e-06     -1.61715e-05
   669.9      1.15754e+00     -1.48010e-04     -1.96450e-05
   670.0      1.17332e+00      1.37972e-04     -6.83294e-06
   670.1      1.15831e+00      7.34676e-04      1.52473e-05
   670.2      1.13720e+00      1.07348e-03      2.49076e-05
   670.3      1.12244e+00      8.57111e-04      1.14000e-05
   670.4      1.09371e+00      6.32503e-04     -1.26187e-06
   670.5      1.03423e+00      8.24507e-04      5.08419e-06
   670.6      9.62201e-01      1.05546e-03      1.24932e-05
   670.7      8.97733e-01      9.18866e-04      1.69500e-06
   670.8      8.46513e-01      6.14456e-04     -1.78514e-05
   670.9      8.12402e-01      4.56032e-04     -3.12500e-05
   671.0      7.97751e-01      5.51790e-04     -3.34658e-05
   671.1      8.06125e-01      9.50585e-04     -2.18857e-05
   671.2      8.30727e-01      1.42318e-03     -4.68435e-06
   671.3      8.60025e-01      1.59004e-03      4.46108e-06
   671.4      8.82556e-01      1.50527e-03      5.66336e-06
   671.5      8.85073e-01      1.52280e-03      8.07639e-06
   671.6      8.71993e-01      1.65712e-03      1.13582e-05
   671.7      8.66087e-01      1.59019e-03      5.68277e-06
   671.8      8.77618e-01      1.21891e-03     -1.17671e-05
   671.9      9.01295e-01      7.28660e-04     -3.39041e-05
   672.0      9.28225e-01      3.10069e-04     -5.21914e-05
   672.1      9.39850e-01      2.21335e-04     -5.29526e-05
   672.2      9.28396e-01      5.81768e-04     -2.98751e-05
   672.3      9.19144e-01      1.04099e-03     -1.73554e-06
   672.4      9.33392e-01      1.27043e-03      1.43629e-05
   672.5      9.65757e-01      1.11552e-03      1.25738e-05
   672.6      1.00633e+00      4.89833e-04     -9.64487e-06
   672.7      1.03153e+00     -1.42309e-04     -3.22243e-05
   672.8      1.01744e+00     -2.38319e-04     -3.22494e-05
   672.9      9.84761e-01      1.32854e-04     -1.28724e-05
   673.0      9.67088e-01      7.36985e-04      1.57513e-05
   673.1      9.77621e-01      1.19455e-03      3.88420e-05
   673.2      1.02349e+00      1.02089e-03      3.83793e-05
   673.3      1.09809e+00      4.40465e-04      2.39474e-05
   673.4      1.18616e+00      1.44164e-04      2.35777e-05
   673.5      1.26933e+00      1.58838e-04      3.62580e-05
   673.6      1.32183e+00     -7.01584e-05      3.45474e-05
   673.7      1.32707e+00     -5.84706e-04      1.41082e-05
   673.8      1.27750e+00     -7.64574e-04     -2.79808e-07
   673.9      1.18492e+00     -3.72691e-04      2.87494e-06
   674.0      1.10353e+00      1.23928e-04      1.29274e-05
   674.1      1.06701e+00      3.95445e-04      2.12087e-05
   674.2      1.05948e+00      4.28180e-04      2.29819e-05
   674.3      1.06451e+00      2.57317e-04      1.55238e-05
   674.4      1.06595e+00      1.12022e-04      3.67040e-06
   674.5      1.05156e+00      1.93239e-04     -7.51028e-06
   674.6      1.02702e+00      4.36314e-04     -1.31189e-05
   674.7      1.00006e+00      7.38391e-04     -9.24215e-06
   674.8      9.75261e-01      9.53402e-04     -4.64521e-06
   674.9      9.56861e-01      9.26750e-04     -1.08509e-05
   675.0      9.49231e-01      7.59801e-04     -2.39845e-05
   675.1      9.57846e-01      6.46786e-04     -3.42860e-05
   675.2      9.77400e-01      6.62330e-04     -3.72831e-05
   675.3      9.96565e-01      8.27506e-04     -3.04863e-05
   675.4      1.01276e+00      1.02987e-03     -1.91483e-05
   675.5      1.02980e+00      1.03547e-03     -1.54200e-05
   675.6      1.04702e+00      8.76051e-04     -1.95283e-05
   675.7      1.05857e+00      8.83924e-04     -1.86732e-05
   675.8      1.06046e+00      1.16251e-03     -8.85983e-06
   675.9      1.05130e+00      1.47398e-03      8.79894e-07
   676.0      1.03173e+00      1.64910e-03      4.45258e-06
   676.1      1.00865e+00      1.63832e-03      1.51635e-06
   676.2      9.88042e-01      1.42639e-03     -7.01398e-06
   676.3      9.74119e-01      1.12865e-03     -1.52650e-05
   676.4      9.70457e-01      8.62227e-04     -1.71815e-05
   676.5      9.75967e-01      7.56877e-04     -7.98648e-06
   676.6      9.89146e-01      9.15241e-04      1.58215e-05
   676.7      1.00436e+00      1.14575e-03      4.15454e-05
   676.8      1.01510e+00      1.20774e-03      5.34761e-05
   676.9      1.01599e+00      1.04531e-03      4.70949e-05
   677.0      1.00206e+00      6.49500e-04      2.01610e-05
   677.1      9.82561e-01      2.02983e-04     -1.30530e-05
   677.2      9.73368e-01     -1.13539e-05     -3.00169e-05
   677.3      9.76027e-01      5.83285e-05     -2.70773e-05
   677.4      9.83139e-01      3.37420e-04     -1.10037e-05
   677.5      9.84761e-01      6.81196e-04      7.85866e-06
   677.6      9.66712e-01      8.53536e-04      1.35290e-05
   677.7      9.23901e-01      8.55431e-04      4.60573e-06
   677.8      8.61884e-01      9.82322e-04     -2.51948e-06
   677.9      7.90353e-01      1.32277e-03     -8.63914e-07
   678.0      7.29548e-01      1.61510e-03      2.18490e-06
   678.1      6.92207e-01      1.69223e-03      1.22635e-06
   678.2      6.73798e-01      1.61414e-03     -4.51550e-06
   678.3      6.68587e-01      1.44949e-03     -1.45353e-05
   678.4      6.63604e-01      1.31830e-03     -2.38990e-05
   678.5      6.49316e-01      1.31839e-03     -2.81133e-05
   678.6      6.32723e-01      1.42340e-03     -2.68713e-05
   678.7      6.22390e-01      1.59796e-03     -2.02824e-05
   678.8      6.18636e-01      1.79129e-03     -1.15911e-05
   678.9      6.20289e-01      1.94965e-03     -4.48590e-06
   679.0      6.25646e-01      2.03451e-03     -9.92353e-07
   679.1      6.33208e-01      2.01523e-03     -2.51670e-06
   679.2      6.41287e-01      2.04617e-03     -2.66729e-06
   679.3      6.48246e-01      2.37948e-03      8.99509e-06
   679.4      6.58441e-01      2.81877e-03      2.40250e-05
   679.5      6.81013e-01      2.84236e-03      2.02234e-05
   679.6      7.10986e-01      2.53266e-03      1.33685e-06
   679.7      7.29266e-01      2.54671e-03     -4.22383e-06
   679.8      7.29670e-01      2.96477e-03      8.36494e-06
   679.9      7.21458e-01      3.14482e-03      1.46789e-05
   680.0      7.10193e-01      2.85380e-03      5.39603e-06
   680.1      6.96948e-01      2.54786e-03     -3.53632e-06
   680.2      6.82312e-01      2.51234e-03     -2.45801e-06
   680.3      6.67181e-01      2.62061e-03      2.74603e-06
   680.4      6.52823e-01      2.73392e-03      5.86679e-06
   680.5      6.42215e-01      2.71853e-03      1.57535e-06
   680.6      6.37506e-01      2.50096e-03     -1.24007e-05
   680.7      6.33949e-01      2.32913e-03     -2.15471e-05
   680.8      6.26626e-01      2.46092e-03     -1.11905e-05
   680.9      6.17147e-01      2.78316e-03      9.02849e-06
   681.0      6.08212e-01      3.11288e-03      2.52627e-05
   681.1      5.99532e-01      3.32861e-03      3.45840e-05
   681.2      5.89745e-01      3.31308e-03      3.68235e-05
   681.3      5.77408e-01      3.05304e-03      3.08806e-05
   681.4      5.60865e-01      2.56993e-03      1.46186e-05
   681.5      5.41457e-01      2.03412e-03     -4.58764e-06
   681.6      5.22564e-01      1.73685e-03     -1.21336e-05
   681.7      5.07602e-01      1.65253e-03     -9.32152e-06
   681.8      5.00751e-01      1.46891e-03     -1.17859e-05
   681.9      4.98693e-01      1.17371e-03     -2.10507e-05
   682.0      4.88063e-01      1.12207e-03     -2.16552e-05
   682.1      4.66135e-01      1.37935e-03     -9.12981e-06
   682.2      4.48048e-01      1.51001e-03      2.44010e-06
   682.3      4.42917e-01      1.27103e-03      3.87554e-06
   682.4      4.45827e-01      8.67975e-04     -3.09472e-06
   682.5      4.51700e-01      5.14742e-04     -1.45809e-05
   682.6      4.54642e-01      4.44016e-04     -1.92202e-05
   682.7      4.51543e-01      7.98836e-04     -9.07113e-06
   682.8      4.51832e-01      1.20678e-03      3.32278e-06
   682.9      4.64743e-01      1.31287e-03      5.82439e-06
   683.0      4.83288e-01      1.32979e-03      6.96462e-06
   683.1      4.98183e-01      1.55087e-03      1.81911e-05
   683.2      5.09983e-01      1.83495e-03      3.21382e-05
   683.3      5.22091e-01      1.90041e-03      3.52778e-05
   683.4      5.34669e-01      1.65918e-03      2.30574e-05
   683.5      5.46116e-01      1.09173e-03     -6.14045e-06
   683.6      5.48693e-01      5.48315e-04     -3.59914e-05
   683.7      5.29492e-01      6.47048e-04     -3.73873e-05
   683.8      4.96042e-01      1.20463e-03     -1.67100e-05
   683.9      4.73610e-01      1.35840e-03     -9.94237e-06
   684.0      4.67135e-01      9.90240e-04     -2.23321e-05
   684.1      4.60403e-01      7.73455e-04     -2.65574e-05
   684.2      4.47552e-01      9.22947e-04     -1.50689e-05
   684.3      4.37180e-01      1.00139e-03     -9.12785e-06
   684.4      4.34838e-01      8.29114e-04     -1.74136e-05
   684.5      4.39529e-01      7.50759e-04     -2.28235e-05
   684.6      4.48977e-01      9.99783e-04     -1.33446e-05
   684.7      4.56349e-01      1.44084e-03      6.36662e-06
   684.8      4.57053e-01      1.89109e-03      2.89773e-05
   684.9      4.56660e-01      2.03369e-03      3.83185e-05
   685.0      4.59807e-01      1.65326e-03      2.27487e-05
   685.1      4.59365e-01      1.30789e-03      7.45188e-06
   685.2      4.48907e-01      1.57625e-03      1.88806e-05
   685.3      4.47129e-01      1.95793e-03      3.57822e-05
   685.4      4.78656e-01      1.70892e-03      2.63545e-05
   685.5      5.33145e-01      1.00997e-03     -1.25624e-06
   685.6      5.88020e-01      3.53779e-04     -2.52909e-05
   685.7      6.24930e-01     -6.92578e-05     -3.88940e-05
   685.8      6.24796e-01     -1.75824e-04     -4.11519e-05
   685.9      5.93971e-01      5.49128e-05     -3.12275e-05
   686.0      5.55940e-01      6.22937e-04     -7.55154e-06
   686.1      5.25596e-01      1.35007e-03      2.25848e-05
   686.2      5.13238e-01      1.84213e-03      4.17932e-05
   686.3      5.20554e-01      1.93549e-03      4.26141e-05
   686.4      5.38519e-01      1.72446e-03      2.85542e-05
   686.5      5.57146e-01      1.35968e-03      6.76175e-06
   686.6      5.61391e-01      1.15826e-03     -6.24392e-06
   686.7      5.43375e-01      1.27476e-03     -2.27765e-06
   686.8      5.12521e-01      1.49320e-03      7.88644e-06
   686.9      4.77065e-01      1.61978e-03      1.46553e-05
   687.0      4.43822e-01      1.52780e-03      1.22282e-05
   687.1      4.17502e-01      1.18653e-03     -9.97877e-07
   687.2      3.94774e-01      1.01564e-03     -7.52464e-06
   687.3      3.73665e-01      1.36812e-03      7.21528e-06
   687.4      3.63810e-01      1.71017e-03      1.95612e-05
   687.5      3.75481e-01      1.41458e-03      2.13508e-06
   687.6      3.90537e-01      8.60464e-04     -2.55574e-05
   687.7      3.83896e-01      6.84159e-04     -3.20927e-05
   687.8      3.60782e-01      8.70794e-04     -2.00960e-05
   687.9      3.37791e-01      1.16502e-03     -4.90918e-06
   688.0      3.21833e-01      1.37000e-03      3.66147e-06
   688.1      3.15583e-01      1.29437e-03     -2.56220e-06
   688.2      3.15135e-01      1.03601e-03     -1.80582e-05
   688.3      3.11365e-01      9.18942e-04     -2.64954e-05
   688.4      3.03318e-01      1.04405e-03     -2.29785e-05
   688.5      2.97703e-01      1.31785e-03     -1.25679e-05
   688.6      2.96116e-01      1.64416e-03      3.91504e-07
   688.7      2.93737e-01      1.89321e-03      1.10660e-05
   688.8      2.89932e-01      1.95824e-03      1.51405e-05
   688.9      2.91551e-01      1.75703e-03      8.35548e-06
   689.0      3.01805e-01      1.30348e-03     -9.11269e-06
   689.1      3.13928e-01      8.95040e-04     -2.42611e-05
   689.2      3.21336e-01      7.61754e-04     -2.70280e-05
   689.3      3.18974e-01      8.91936e-04     -1.83995e-05
   689.4      3.04362e-01      1.23762e-03     -1.15983e-06
   689.5      2.89514e-01      1.56464e-03      1.34470e-05
   689.6      2.86438e-01      1.64564e-03      1.46223e-05
   689.7      2.93054e-01      1.48498e-03      4.47649e-06
   689.8      3.04731e-01      1.12998e-03     -1.26096e-05
   689.9      3.14124e-01      8.07331e-04     -2.67557e-05
   690.0      3.13311e-01      7.88825e-04     -2.66311e-05
   690.1      3.05147e-01      9.93311e-04     -1.56023e-05
   690.2      2.96429e-01      1.20986e-03     -2.37425e-06
   690.3      2.90697e-01      1.32274e-03      6.52333e-06
   690.4      2.90276e-01      1.24578e-03      4.65782e-06
   690.5      2.94028e-01      9.87796e-04     -7.20816e-06
   690.6      2.98219e-01      6.26758e-04     -2.31251e-05
   690.7      2.98678e-01      3.83159e-04     -3.26368e-05
   690.8      2.89748e-01      6.70421e-04     -1.83067e-05
   690.9      2.74920e-01      1.39246e-03      1.47815e-05
   691.0      2.70654e-01      1.75195e-03      3.03797e-05
   691.1      2.80731e-01      1.47635e-03      1.69056e-05
   691.2      2.87019e-01      1.17538e-03      4.42639e-06
   691.3      2.81014e-01      1.17166e-03      8.42826e-06
   691.4      2.76407e-01      1.14032e-03      1.12328e-05
   691.5      2.81502e-01      9.03413e-04      2.41524e-06
   691.6      2.85003e-01      8.36373e-04     -1.23723e-06
   691.7      2.78337e-01      1.18992e-03      1.19883e-05
   691.8      2.72487e-01      1.42365e-03      2.04239e-05
   691.9      2.78122e-01      1.02834e-03      3.72966e-06
   692.0      2.86531e-01      4.25426e-04     -1.92096e-05
   692.1      2.86427e-01      1.47883e-04     -2.51045e-05
   692.2      2.78583e-01      1.47535e-04     -1.98335e-05
   692.3      2.66484e-01      2.39580e-04     -1.59766e-05
   692.4      2.53262e-01      3.18934e-04     -1.48532e-05
   692.5      2.41897e-01      3.14334e-04     -1.35973e-05
   692.6      2.33347e-01      2.90835e-04     -1.02576e-05
   692.7      2.27781e-01      3.88912e-04     -2.98356e-06
   692.8      2.24596e-01      6.32430e-04      7.32567e-06
   692.9      2.22753e-01      9.72313e-04      1.77661e-05
   693.0      2.22868e-01      1.26406e-03      2.39495e-05
   693.1      2.27269e-01      1.24549e-03      1.90747e-05
   693.2      2.34511e-01      9.51647e-04      5.49060e-06
   693.3      2.38148e-01      7.86497e-04     -2.69312e-06
   693.4      2.35986e-01      8.91307e-04     -5.01655e-07
   693.5      2.32184e-01      1.02146e-03      3.61975e-06
   693.6      2.29044e-01      1.03941e-03      4.43038e-06
   693.7      2.25588e-01      1.01442e-03      2.51851e-06
   693.8      2.21282e-01      1.01844e-03     -3.87461e-07
   693.9      2.17306e-01      1.11300e-03      2.78401e-07
   694.0      2.15248e-01      1.31337e-03      6.90179e-06
   694.1      2.17545e-01      1.44791e-03      1.23407e-05
   694.2      2.26024e-01      1.35906e-03      9.85448e-06
   694.3      2.36583e-01      1.11976e-03      1.30781e-06
   694.4      2.44962e-01      8.27918e-04     -1.03623e-05
   694.5      2.51219e-01      5.74340e-04     -2.09547e-05
   694.6      2.56020e-01      4.51097e-04     -2.59713e-05
   694.7      2.57964e-01      4.97097e-04     -2.41744e-05
   694.8      2.54863e-01      7.37498e-04     -1.51818e-05
   694.9      2.50161e-01      9.76115e-04     -6.32532e-06
   695.0      2.49759e-01      9.17651e-04     -8.34769e-06
   695.1      2.52611e-01      6.79388e-04     -1.55242e-05
   695.2      2.53712e-01      6.19626e-04     -1.22092e-05
   695.3      2.53073e-01      7.47363e-04      8.02409e-07
   695.4      2.54512e-01      8.09961e-04      1.02053e-05
   695.5      2.58637e-01      7.35557e-04      1.17998e-05
   695.6      2.63014e-01      6.17799e-04      9.49877e-06
   695.7      2.66296e-01      5.32628e-04      7.15644e-06
   695.8      2.68189e-01      5.50677e-04      9.57967e-06
   695.9      2.68701e-01      6.43924e-04      1.61362e-05
   696.0      2.68514e-01      6.01466e-04      1.63890e-05
   696.1      2.66927e-01      3.69889e-04      7.15445e-06
   696.2      2.60177e-01      2.75278e-04      2.80992e-06
   696.3      2.48823e-01      4.72206e-04      1.03925e-05
   696.4      2.47854e-01      5.23185e-04      1.18644e-05
   696.5      2.67248e-01      1.14058e-04     -5.41153e-06
   696.6      2.88643e-01     -3.14707e-04     -2.16692e-05
   696.7      2.93976e-01     -3.38233e-04     -1.84441e-05
   696.8      2.87857e-01     -1.88895e-04     -1.01440e-05
   696.9      2.77902e-01     -1.67085e-04     -1.41756e-05
   697.0      2.67433e-01     -2.10210e-04     -2.25770e-05
   697.1      2.58232e-01     -1.73415e-04     -2.20174e-05
   697.2      2.49575e-01     -8.97119e-05     -1.62510e-05
   697.3      2.39767e-01     -4.90894e-05     -1.45167e-05
   697.4      2.27715e-01     -2.24912e-05     -1.59437e-05
   697.5      2.12439e-01      7.94613e-05     -1.49108e-05
   697.6      1.95465e-01      2.78106e-04     -8.66312e-06
   697.7      1.79903e-01      5.61939e-04      4.51118e-06
   697.8      1.66631e-01      9.05112e-04      2.25086e-05
   697.9      1.55104e-01      1.26092e-03      3.96141e-05
   698.0      1.49036e-01      1.45547e-03      4.71206e-05
   698.1      1.57576e-01      1.13703e-03      3.09473e-05
   698.2      1.78553e-01      3.66136e-04     -5.05335e-06
   698.3      1.92643e-01     -1.78253e-04     -2.97777e-05
   698.4      1.91118e-01     -2.01793e-04     -3.00050e-05
   698.5      1.83319e-01     -6.54292e-05     -2.31397e-05
   698.6      1.76221e-01     -7.73328e-06     -2.07289e-05
   698.7      1.72225e-01     -7.38870e-06     -2.17684e-05
   698.8      1.71945e-01     -1.65460e-05     -2.39772e-05
   698.9      1.71358e-01      4.08668e-05     -2.34234e-05
   699.0      1.68504e-01      1.81441e-04     -1.88941e-05
   699.1      1.71019e-01      1.61938e-04     -2.10707e-05
   699.2      1.84882e-01     -1.89608e-04     -3.73642e-05
   699.3      1.96165e-01     -3.65989e-04     -4.46462e-05
   699.4      1.89729e-01      1.84267e-04     -1.79241e-05
   699.5      1.76571e-01      1.05477e-03      2.25227e-05
   699.6      1.73380e-01      1.64011e-03      4.70828e-05
   699.7      1.81745e-01      1.87272e-03      5.43889e-05
   699.8      1.98761e-01      1.84218e-03      5.14124e-05
   699.9      2.19005e-01      1.66283e-03      4.26072e-05
   700.0      2.35789e-01      1.45285e-03      3.09890e-05
   700.1      2.46453e-01      1.25557e-03      1.97614e-05
   700.2      2.50138e-01      1.07564e-03      1.26539e-05
   700.3      2.49030e-01      9.00280e-04      8.49968e-06
   700.4      2.47955e-01      7.02708e-04      2.17293e-06
   700.5      2.48529e-01      5.23730e-04     -5.83401e-06
   700.6      2.49416e-01      4.83566e-04     -9.06839e-06
   700.7      2.49405e-01      6.12593e-04     -5.01500e-06
   700.8      2.47281e-01      8.18502e-04      3.77899e-06
   700.9      2.43721e-01      9.91919e-04      1.25283e-05
   701.0      2.43066e-01      9.64265e-04      1.11398e-05
   701.1      2.46019e-01      7.11791e-04     -2.73578e-06
   701.2      2.44491e-01      5.68202e-04     -1.24638e-05
   701.3      2.33950e-01      7.36793e-04     -7.42110e-06
   701.4      2.22309e-01      9.78636e-04      2.68535e-06
   701.5      2.16332e-01      1.10277e-03      9.69502e-06
   701.6      2.15149e-01      1.20447e-03      1.55694e-05
   701.7      2.18106e-01      1.35715e-03      2.16163e-05
   701.8      2.28040e-01      1.34606e-03      1.94021e-05
   701.9      2.47771e-01      9.51661e-04      6.02775e-07
   702.0      2.68745e-01      4.82165e-04     -2.11013e-05
   702.1      2.80757e-01      3.25611e-04     -2.86669e-05
   702.2      2.87219e-01      3.09756e-04     -2.87651e-05
   702.3      2.95325e-01      1.05451e-04     -3.47045e-05
   702.4      3.04368e-01     -1.69949e-04     -4.32604e-05
   702.5      3.09926e-01     -1.97000e-04     -4.36957e-05
   702.6      3.08602e-01      1.05210e-04     -3.20190e-05
   702.7      2.96880e-01      7.07791e-04     -7.11174e-06
   702.8      2.80566e-01      1.35899e-03      1.97611e-05
   702.9      2.73232e-01      1.60055e-03      2.62975e-05
   703.0      2.77147e-01      1.40333e-03      1.20126e-05
   703.1      2.84593e-01      1.12740e-03     -3.39795e-06
   703.2      2.93931e-01      8.96064e-04     -1.34269e-05
   703.3      3.10335e-01      5.79707e-04     -2.59194e-05
   703.4      3.33298e-01      2.14544e-04     -4.09429e-05
   703.5      3.52389e-01      1.26327e-04     -4.56055e-05
   703.6      3.63118e-01      4.11862e-04     -3.54669e-05
   703.7      3.73248e-01      6.62468e-04     -2.48778e-05
   703.8      3.87338e-01      6.65467e-04     -2.09471e-05
   703.9      4.00939e-01      7.43289e-04     -1.13644e-05
   704.0      4.11136e-01      1.07567e-03      9.86643e-06
   704.1      4.22791e-01      1.21165e-03      2.07497e-05
   704.2      4.39144e-01      7.76726e-04      3.47592e-06
   704.3      4.51332e-01      1.77718e-04     -2.09649e-05
   704.4      4.51249e-01     -1.57789e-04     -3.10405e-05
   704.5      4.49469e-01     -3.58501e-04     -3.55024e-05
   704.6      4.58382e-01     -6.30521e-04     -4.70407e-05
   704.7      4.71139e-01     -8.74733e-04     -5.78653e-05
   704.8      4.76505e-01     -9.07695e-04     -5.49128e-05
   704.9      4.79616e-01     -7.87560e-04     -4.39952e-05
   705.0      4.91535e-01     -6.44169e-04     -3.70649e-05
   705.1      5.10118e-01     -4.42673e-04     -3.18836e-05
   705.2      5.27262e-01     -6.56309e-05     -1.93005e-05
   705.3      5.45303e-01      3.66207e-04     -2.48826e-06
   705.4      5.73590e-01      5.63911e-04      7.16059e-06
   705.5      6.10011e-01      4.71471e-04      6.19464e-06
   705.6      6.42607e-01      2.05573e-04     -3.30317e-06
   705.7      6.60156e-01     -7.00783e-05     -1.50467e-05
   705.8      6.49665e-01     -9.64017e-05     -1.67086e-05
   705.9      6.12171e-01      1.70638e-04     -6.20225e-06
   706.0      5.69056e-01      4.81910e-04      4.86983e-06
   706.1      5.33059e-01      6.48041e-04      9.22734e-06
   706.2      5.05290e-01      5.36364e-04      5.67692e-06
   706.3      4.86516e-01      1.48299e-04     -4.33695e-06
   706.4      4.76658e-01     -1.74473e-04     -1.24494e-05
   706.5      4.75778e-01     -2.20825e-04     -1.35401e-05
   706.6      4.81470e-01     -1.73785e-04     -1.21652e-05
   706.7      4.91734e-01     -1.83960e-04     -1.20615e-05
   706.8      5.03609e-01     -1.93243e-04     -1.21394e-05
   706.9      5.17573e-01     -1.87879e-04     -1.30601e-05
   707.0      5.47912e-01     -4.84747e-04     -2.61129e-05
   707.1      6.08142e-01     -1.34966e-03     -6.00746e-05
   707.2      6.76531e-01     -2.07257e-03     -8.58679e-05
   707.3      7.24493e-01     -1.80958e-03     -6.92613e-05
   707.4      7.44071e-01     -1.04472e-03     -3.23154e-05
   707.5      7.32532e-01     -5.98485e-04     -1.14907e-05
   707.6      7.08285e-01     -5.31832e-04     -7.40659e-06
   707.7      6.97591e-01     -6.31219e-04     -7.81411e-06
   707.8      7.00545e-01     -7.90550e-04     -9.95949e-06
   707.9      7.03145e-01     -9.46649e-04     -1.55562e-05
   708.0      6.84838e-01     -8.74260e-04     -1.66457e-05
   708.1      6.17130e-01     -1.87404e-04      2.56368e-06
   708.2      5.12856e-01      9.42287e-04      3.67074e-05
   708.3      4.22574e-01      1.82615e-03      6.11048e-05
   708.4      3.69513e-01      2.10135e-03      6.26720e-05
   708.5      3.51930e-01      1.67208e-03      3.81395e-05
   708.6      3.57111e-01      8.42437e-04      3.13968e-07
   708.7      3.52685e-01      5.92767e-04     -1.10755e-05
   708.8      3.29239e-01      1.15993e-03      1.21442e-05
   708.9      3.16772e-01      1.44059e-03      2.04390e-05
   709.0      3.30100e-01      9.08820e-04     -8.66994e-06
   709.1      3.46810e-01      4.02261e-04     -3.36333e-05
   709.2      3.51867e-01      4.94640e-04     -2.68770e-05
   709.3      3.55443e-01      8.10184e-04     -1.08448e-05
   709.4      3.66072e-01      1.01285e-03     -4.59641e-06
   709.5      3.77844e-01      1.15430e-03     -1.55188e-06
   709.6      3.84000e-01      1.32389e-03      6.31411e-06
   709.7      3.83499e-01      1.53506e-03      1.72177e-05
   709.8      3.77109e-01      1.75838e-03      2.68690e-05
   709.9      3.74270e-01      1.77585e-03      2.65688e-05
   710.0      3.85329e-01      1.34905e-03      7.45543e-06
   710.1      4.03165e-01      7.70588e-04     -1.76224e-05
   710.2      4.16449e-01      4.71284e-04     -3.01068e-05
   710.3      4.27750e-01      4.47261e-04     -3.01251e-05
   710.4      4.45064e-01      5.44404e-04     -2.41958e-05
   710.5      4.67724e-01      7.11263e-04     -1.53421e-05
   710.6      4.91061e-01      9.49750e-04     -4.79505e-06
   710.7      5.17099e-01      1.21060e-03      5.66560e-06
   710.8      5.52422e-01      1.39650e-03      1.33385e-05
   710.9      5.89414e-01      1.39109e-03      1.37062e-05
   711.0      6.06892e-01      1.04118e-03     -2.73259e-07
   711.1      5.93566e-01      5.46990e-04     -2.05654e-05
   711.2      5.46606e-01      5.45732e-04     -2.07322e-05
   711.3      4.79478e-01      1.10404e-03      1.85018e-06
   711.4      4.32447e-01      1.48229e-03      1.66441e-05
   711.5      4.21086e-01      1.41390e-03      1.26790e-05
   711.6      4.19817e-01      1.42895e-03      1.19658e-05
   711.7      4.14937e-01      1.78923e-03      2.60053e-05
   711.8      4.17739e-01      2.13859e-03      4.17780e-05
   711.9      4.34873e-01      2.23658e-03      4.97418e-05
   712.0      4.53520e-01      2.25099e-03      5.26963e-05
   712.1      4.63760e-01      2.29850e-03      5.27713e-05
   712.2      4.70673e-01      2.22704e-03      4.78227e-05
   712.3      4.78431e-01      1.92995e-03      3.72554e-05
   712.4      4.79368e-01      1.74070e-03      3.33855e-05
   712.5      4.65702e-01      1.95175e-03      4.62331e-05
   712.6      4.48144e-01      2.04869e-03      5.34069e-05
   712.7      4.39418e-01      1.45102e-03      2.98899e-05
   712.8      4.33471e-01      8.15872e-04      2.78588e-06
   712.9      4.19631e-01      1.09161e-03      1.14764e-05
   713.0      4.02888e-01      1.81310e-03      3.82699e-05
   713.1      3.93945e-01      2.01981e-03      4.55918e-05
   713.2      3.92541e-01      1.77195e-03      3.64484e-05
   713.3      3.94034e-01      1.60022e-03      3.26267e-05
   713.4      4.01781e-01      1.58375e-03      3.56051e-05
   713.5      4.24669e-01      1.53186e-03      3.46230e-05
   713.6      4.56913e-01      1.37294e-03      2.67163e-05
   713.7      4.80198e-01      1.11762e-03      1.44562e-05
   713.8      4.85173e-01      8.66732e-04      3.52347e-06
   713.9      4.69508e-01      8.38843e-04      4.00931e-06
   714.0      4.37655e-01      1.01304e-03      1.42644e-05
   714.1      4.04413e-01      1.04669e-03      1.68963e-05
   714.2      3.77947e-01      8.32218e-04      6.62904e-06
   714.3      3.57858e-01      6.30750e-04     -2.49044e-06
   714.4      3.44734e-01      5.81563e-04     -2.50925e-06
   714.5      3.40987e-01      5.80201e-04      2.33290e-06
   714.6      3.47204e-01      5.46666e-04      8.02498e-06
   714.7      3.56769e-01      4.81607e-04      1.10249e-05
   714.8      3.63827e-01      3.97437e-04      9.04735e-06
   714.9      3.64860e-01      3.33695e-04      4.17454e-06
   715.0      3.56993e-01      3.19121e-04     -1.70827e-06
   715.1      3.41229e-01      3.15230e-04     -7.64256e-06
   715.2      3.18510e-01      2.94542e-04     -1.23993e-05
   715.3      2.91806e-01      3.23346e-04     -1.24396e-05
   715.4      2.64184e-01      4.81505e-04     -4.03294e-06
   715.5      2.39827e-01      7.26342e-04      8.87426e-06
   715.6      2.23411e-01      9.70540e-04      2.01221e-05
   715.7      2.15708e-01      1.00520e-03      2.08788e-05
