# Source: K. Bogumil, J. Orphal, and J. P. Burrows
# University of Bremen - Institute of Environmental Physics
# P. O. Box 33 04 40
# D-28334 Bremen, Germany
# e-mail: Konstanze.Bogumil@iup.physik.uni-bremen.de
# SIGMA = (C0 + C1*(T-T0) + C2*(T-T0)^2) * 1.E-20 cm^2
# where T0 = 273.15 and T is in Kelvin
#
# wavelength
# (air nm)         C0          C1(T-T0)         C2((T-T0)^2)
   376.2      1.12445e-02      5.29672e-05      4.61625e-06
   376.3      8.69177e-03      1.96635e-04      9.24591e-06
   376.4      9.45513e-03     -7.87527e-05      2.63091e-06
   376.5      1.12979e-02     -9.15412e-05      1.31623e-06
   376.6      1.03348e-02      1.92846e-05      3.91345e-06
   376.7      1.00639e-02      8.93438e-05      4.68820e-06
   376.8      9.27584e-03     -5.93899e-05      3.39059e-06
   376.9      1.23128e-02      5.28552e-06      3.90717e-06
   377.0      1.22195e-02     -4.78075e-05      2.95850e-06
   377.1      1.26382e-02      1.78017e-05      4.61988e-06
   377.2      1.29468e-02     -5.26664e-06      3.43392e-06
   377.3      1.30266e-02      5.82014e-05      6.61239e-06
   377.4      1.33658e-02      8.20242e-05      8.30462e-06
   377.5      1.54452e-02     -2.04681e-06      5.09703e-06
   377.6      1.83968e-02     -2.77431e-06      4.80522e-06
   377.7      1.92019e-02      1.18673e-05      5.29087e-06
   377.8      1.87625e-02      7.08560e-05      6.64895e-06
   377.9      1.70003e-02      1.64921e-05      6.07463e-06
   378.0      1.64941e-02     -9.04680e-06      2.89313e-06
   378.1      1.28949e-02     -5.98492e-05      1.56145e-06
   378.2      8.84949e-03      1.09960e-04      7.70879e-06
   378.3      7.35895e-03      4.78169e-05      5.76294e-06
   378.4      9.92492e-03      7.48849e-05      4.05088e-06
   378.5      7.70467e-03      1.05968e-04      5.67080e-06
   378.6      7.85796e-03      9.17719e-05      5.29363e-06
   378.7      8.58966e-03      8.48148e-06      3.26528e-06
   378.8      9.30525e-03     -5.88904e-06      2.86245e-06
   378.9      9.08172e-03      1.22416e-04      5.84296e-06
   379.0      1.00049e-02      8.62096e-05      4.37715e-06
   379.1      8.51191e-03      2.61476e-05      3.52715e-06
   379.2      6.75001e-03      4.20347e-05      5.54690e-06
   379.3      5.78960e-03      1.43136e-05      5.63726e-06
   379.4      4.56253e-03     -3.53684e-06      4.14825e-06
   379.5      8.47180e-03     -4.50793e-05      1.34964e-06
   379.6      9.36373e-03      2.79507e-05      3.68403e-06
   379.7      1.07575e-02      8.17549e-05      3.51014e-06
   379.8      1.08592e-02      6.24522e-05      3.17784e-06
   379.9      1.10538e-02     -1.55594e-04     -5.93871e-07
   380.0      1.19032e-02     -8.61229e-05      3.18256e-07
   380.1      1.17022e-02     -8.85672e-05      1.13685e-06
   380.2      9.94121e-03      1.16782e-04      4.51963e-06
   380.3      8.69571e-03      4.95616e-05      3.39735e-06
   380.4      1.29190e-02      2.96268e-05      1.54177e-06
   380.5      1.13809e-02      1.10659e-04      4.22439e-06
   380.6      1.17637e-02     -6.87277e-07      2.63977e-06
   380.7      1.43433e-02     -1.95649e-05      5.57168e-07
   380.8      1.15562e-02      2.55793e-06      2.63809e-06
   380.9      1.10471e-02      1.47479e-05      3.86560e-06
   381.0      1.32157e-02      7.44189e-05      3.14170e-06
   381.1      1.25225e-02     -1.06140e-07      1.42150e-06
   381.2      1.14326e-02      1.32872e-05      1.84810e-06
   381.3      9.43540e-03      7.93654e-06      3.69497e-06
   381.4      1.28109e-02     -3.47222e-05      7.45503e-07
   381.5      1.26125e-02      2.98663e-05      2.73894e-06
   381.6      1.74583e-02     -3.99812e-06      1.75629e-07
   381.7      1.57732e-02     -7.66156e-05      7.29664e-07
   381.8      1.46369e-02     -2.98350e-05      3.27500e-06
   381.9      1.90386e-02     -7.40793e-05      1.32306e-06
   382.0      1.90557e-02     -1.16701e-04     -4.56898e-07
   382.1      1.78382e-02      1.62390e-05      2.97202e-06
   382.2      1.98977e-02      8.43414e-05      4.90380e-06
   382.3      2.32906e-02      5.86322e-05      4.10973e-06
   382.4      2.53479e-02      6.46628e-05      3.78408e-06
   382.5      2.86224e-02      4.69966e-05      3.86229e-06
   382.6      3.48650e-02     -4.67292e-05      2.53148e-06
   382.7      3.77102e-02     -1.62485e-04      1.09794e-06
   382.8      3.89234e-02     -2.05321e-04      1.88153e-06
   382.9      4.40929e-02     -1.54912e-04      2.65973e-06
   383.0      4.39574e-02     -1.01321e-04      2.25719e-06
   383.1      4.29118e-02     -1.00978e-05      4.05466e-07
   383.2      3.33796e-02      4.05040e-05      2.86740e-06
   383.3      2.70646e-02     -2.62981e-05      2.79919e-06
   383.4      2.28637e-02      3.08004e-05      2.64515e-06
   383.5      2.27544e-02     -6.69416e-05     -8.40851e-07
   383.6      1.97236e-02     -3.65130e-05     -3.71900e-07
   383.7      1.82803e-02     -7.55968e-05     -2.09741e-06
   383.8      1.47789e-02     -3.99112e-05      1.51959e-06
   383.9      1.24064e-02      1.74932e-05      4.45803e-06
   384.0      9.43118e-03      4.94157e-05      5.10892e-06
   384.1      1.07722e-02      1.04472e-04      3.50747e-06
   384.2      1.30541e-02      2.68633e-05      9.87702e-07
   384.3      1.08020e-02     -5.50213e-05      1.29966e-06
   384.4      1.22979e-02     -5.07943e-05     -1.83489e-07
   384.5      1.26234e-02     -7.84829e-05     -8.25575e-07
   384.6      1.07058e-02     -3.69098e-05      4.92596e-07
   384.7      1.16424e-02     -1.68897e-04     -1.39455e-06
   384.8      1.07020e-02      1.71490e-04      6.00899e-06
   384.9      9.67783e-03      1.45991e-04      5.33462e-06
   385.0      1.33465e-02     -3.60196e-05      1.98313e-07
   385.1      1.33469e-02     -5.35357e-05     -1.22303e-06
   385.2      9.46102e-03      2.08265e-05      3.32674e-06
   385.3      9.60028e-03      1.00430e-04      5.96020e-06
   385.4      1.25156e-02      1.80592e-04      5.10436e-06
   385.5      1.28897e-02      5.74680e-05      1.39853e-06
   385.6      1.05085e-02      1.92789e-05      2.49927e-06
   385.7      9.45082e-03      3.83916e-06      2.96138e-06
   385.8      1.22599e-02     -5.25987e-05      4.82175e-07
   385.9      1.26696e-02      1.31486e-04      5.19554e-06
   386.0      1.10024e-02      2.41999e-04      6.60414e-06
   386.1      1.25765e-02     -3.02714e-05     -2.21713e-06
   386.2      1.20364e-02     -1.49873e-04     -2.25381e-06
   386.3      1.25723e-02      2.84638e-05      1.42212e-06
   386.4      1.12787e-02      3.13175e-07      2.31742e-06
   386.5      1.42775e-02      1.14287e-04      2.82383e-06
   386.6      1.23608e-02      4.33694e-05      3.14364e-06
   386.7      1.31675e-02      7.01072e-05      2.40707e-06
   386.8      1.32401e-02     -5.48052e-05      3.22003e-07
   386.9      1.44661e-02     -4.25894e-05     -2.66329e-07
   387.0      1.29543e-02      2.40609e-05      2.74573e-06
   387.1      1.35161e-02      4.26029e-05      4.22044e-06
   387.2      1.38350e-02      2.64835e-05      3.53815e-06
   387.3      1.51218e-02      8.30646e-05      4.49432e-06
   387.4      1.50400e-02      1.61915e-04      6.38633e-06
   387.5      1.40078e-02      1.52840e-04      6.07217e-06
   387.6      1.73949e-02      3.48820e-05      3.16160e-06
   387.7      2.10953e-02     -4.14772e-05      1.58481e-06
   387.8      2.19417e-02      9.66433e-06      2.93370e-06
   387.9      2.13006e-02      6.45787e-06      4.19179e-06
   388.0      2.57010e-02      1.20623e-04      5.64607e-06
   388.1      3.14531e-02     -1.15363e-04     -4.27009e-07
   388.2      3.20688e-02     -1.04914e-04      8.16971e-07
   388.3      3.66465e-02     -9.11368e-05      2.19778e-06
   388.4      3.74132e-02     -1.51916e-04     -1.37607e-07
   388.5      3.35118e-02     -1.64741e-04     -7.36761e-07
   388.6      2.83454e-02     -8.43492e-05      1.38971e-06
   388.7      2.55580e-02     -7.02041e-05     -8.68074e-07
   388.8      2.22530e-02      9.01839e-05      1.86551e-06
   388.9      2.15067e-02      1.41917e-04      2.85387e-06
   389.0      2.21626e-02      1.10701e-04      1.58642e-06
   389.1      1.83088e-02      1.90449e-04      5.70213e-06
   389.2      1.62623e-02      9.13410e-05      5.20294e-06
   389.3      1.95092e-02     -1.03053e-04     -1.65965e-06
   389.4      1.75788e-02     -7.54660e-05     -5.43475e-07
   389.5      1.16075e-02     -4.84885e-06      4.69737e-06
   389.6      1.15713e-02     -1.81084e-05      1.18146e-06
   389.7      1.37118e-02     -9.04969e-05      4.82434e-07
   389.8      1.46668e-02     -3.31595e-05     -1.01828e-06
   389.9      1.63882e-02     -2.26287e-05     -1.17118e-06
   390.0      1.40158e-02     -1.34322e-04     -1.49606e-06
   390.1      1.54943e-02     -1.98480e-04     -3.33045e-06
   390.2      1.22180e-02      1.05862e-05      2.81163e-06
   390.3      1.26276e-02     -1.72801e-04     -9.30350e-07
   390.4      1.65319e-02     -1.52884e-04     -2.95779e-06
   390.5      1.99215e-02     -1.38665e-04     -3.15379e-06
   390.6      1.71893e-02     -1.01922e-04     -8.80425e-07
   390.7      1.51996e-02     -6.41112e-05      6.99875e-07
   390.8      1.61380e-02     -1.04538e-04      2.16755e-07
   390.9      1.25859e-02     -3.71288e-05      2.69912e-06
   391.0      1.20014e-02     -7.71568e-05      9.45163e-07
   391.1      1.37219e-02      1.21554e-04      2.47062e-06
   391.2      1.37267e-02      1.49025e-05      1.37414e-06
   391.3      1.31561e-02     -1.46269e-04     -2.35121e-06
   391.4      1.58993e-02      4.31405e-05      1.42033e-06
   391.5      1.49516e-02     -2.24010e-04     -1.00878e-06
   391.6      1.66195e-02     -2.34923e-04     -2.00355e-06
   391.7      1.32371e-02     -3.36237e-05      2.01570e-06
   391.8      1.33203e-02      3.72021e-05      3.28010e-06
   391.9      1.36113e-02     -8.82734e-05      1.21881e-07
   392.0      1.27000e-02      7.40271e-05      2.24977e-06
   392.1      1.36631e-02      1.75474e-04      5.18245e-06
   392.2      1.40506e-02      1.01237e-04      3.90367e-06
   392.3      1.48355e-02      9.99624e-05      2.14762e-06
   392.4      1.56792e-02      2.93049e-05      2.42148e-06
   392.5      1.56674e-02     -7.36648e-05      5.07369e-07
   392.6      1.71115e-02      4.86861e-05     -1.68422e-06
   392.7      1.61513e-02      2.28417e-04      4.30193e-06
   392.8      1.61612e-02      1.77278e-04      6.01578e-06
   392.9      1.68873e-02      1.67168e-04      2.90056e-06
   393.0      1.73536e-02     -6.24236e-05     -7.59760e-08
   393.1      1.98349e-02     -3.23925e-05     -4.40882e-07
   393.2      1.74594e-02     -1.57999e-04     -1.90741e-06
   393.3      1.73317e-02     -1.37142e-04     -1.83956e-06
   393.4      1.94450e-02     -1.27176e-04     -1.54033e-06
   393.5      1.87369e-02     -1.89737e-04     -4.34445e-06
   393.6      1.51563e-02      9.91722e-06      1.82423e-06
   393.7      1.50682e-02     -1.03073e-04      6.19054e-07
   393.8      1.69434e-02     -2.65266e-04     -4.77582e-06
   393.9      1.81929e-02     -1.80334e-04     -2.83666e-06
   394.0      1.76149e-02     -1.46099e-04      1.09257e-06
   394.1      1.93777e-02     -1.63199e-04     -3.99168e-07
   394.2      2.16752e-02     -1.87143e-04     -5.47413e-06
   394.3      1.50651e-02     -2.11741e-05      6.58316e-07
   394.4      1.73662e-02      6.89727e-05      3.29768e-06
   394.5      1.77192e-02     -3.00504e-05      9.62834e-07
   394.6      1.66058e-02     -1.38670e-04      4.40818e-07
   394.7      2.18221e-02      7.22567e-05      2.34919e-06
   394.8      2.12356e-02     -1.21395e-04     -4.11173e-07
   394.9      1.51360e-02     -1.63260e-04     -7.91707e-07
